Name,body type,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,,15.32663265,mean 2 seats
Mercedes-Benz,hatchback,11,20575,Petrol,Manual,First,19.0 kmpl,998 CC,67.1 bhp,5,2,,,
Mercedes-Benz,hatchback,15,42000,Petrol,Manual,Third,18.2 kmpl,998 CC,67.1 bhp,5,1.3,,,
Mercedes-Benz,hatchback,10,59293,Petrol,Manual,First,18.2 kmpl,998 CC,67.1 bhp,5,2.7,,,
Mercedes-Benz,hatchback,13,63000,Petrol,Manual,Second,18.2 kmpl,998 CC,67.1 bhp,5,1.25,,,
Mercedes-Benz,hatchback,14,42496,CNG,Manual,First,26.3 km/kg,998 CC,67.1 bhp,5,1.4,,,
Mercedes-Benz,hatchback,11,76000,CNG,Manual,First,26.3 km/kg,998 CC,67.1 bhp,5,2,,,
Mercedes-Benz,hatchback,12,39300,Petrol,Manual,First,18.2 kmpl,998 CC,67.1 bhp,5,2.25,,,
Mercedes-Benz,hatchback,15,64000,Petrol,Manual,First,18.2 kmpl,998 CC,67.1 bhp,5,1.11,,,
Mercedes-Benz,hatchback,19,65000,Petrol,Manual,First,17.3 kmpl,993 CC,60 bhp,5,0.65,,,
Mercedes-Benz,hatchback,20,99024,Petrol,Manual,First,17.3 kmpl,993 CC,60 bhp,5,0.95,,,
Mercedes-Benz,hatchback,24,95150,Petrol,Manual,Third,17.3 kmpl,993 CC,60 bhp,7,0.53,,,
Mercedes-Benz,hatchback,24,95150,Petrol,Manual,Third,17.3 kmpl,993 CC,60 bhp,5,0.45,,,
Mercedes-Benz,hatchback,17,84060,Petrol,Manual,Second,17.3 kmpl,993 CC,60 bhp,5,1.25,,,
Mercedes-Benz,hatchback,17,102000,Petrol,Manual,First,17.3 kmpl,993 CC,60 bhp,5,0.7,,,
Mercedes-Benz,hatchback,16,67196,Petrol,Manual,First,17.3 kmpl,993 CC,60 bhp,5,1.25,,,
Mercedes-Benz,hatchback,16,80000,Petrol,Manual,Second,17.3 kmpl,993 CC,60 bhp,5,1.2,,,
Mercedes-Benz,hatchback,18,29000,Petrol,Manual,First,17.3 kmpl,993 CC,60 bhp,7,1.6,,,
Mercedes-Benz,hatchback,23,70000,Petrol,Manual,Second,17.3 kmpl,993 CC,60 bhp,5,0.77,,,
Mercedes-Benz,hatchback,13,37000,Petrol,Manual,First,17.3 kmpl,993 CC,60 bhp,5,1,,,
Mercedes-Benz,hatchback,22,90000,Petrol,Manual,Second,17.3 kmpl,993 CC,60 bhp,5,0.7,,,
Mercedes-Benz,hatchback,20,60000,Petrol,Manual,Third,17.3 kmpl,993 CC,60 bhp,5,0.55,,,
Mercedes-Benz,hatchback,19,61495,Petrol,Manual,Third,17.3 kmpl,993 CC,60 bhp,5,1.52,,,
Mercedes-Benz,hatchback,9,37000,Diesel,Automatic,First,20.0 kmpl,2143 CC,107.3 bhp,5,14,,,
Mercedes-Benz,hatchback,7,48300,Diesel,Automatic,First,20.0 kmpl,2143 CC,107.3 bhp,5,17.5,,,
Mercedes-Benz,hatchback,9,34000,Diesel,Automatic,Second,20.0 kmpl,2143 CC,107.3 bhp,5,11,,,
Mercedes-Benz,hatchback,8,8000,Diesel,Automatic,Second,20.0 kmpl,2143 CC,107.3 bhp,5,19.75,,,
Mercedes-Benz,hatchback,9,37000,Diesel,Automatic,First,20.0 kmpl,2143 CC,107.3 bhp,5,13,,,
Mercedes-Benz,hatchback,7,11000,Petrol,Automatic,First,15.5 kmpl,1595 CC,120.7 bhp,2,16,,,
Mercedes-Benz,hatchback,6,17000,Petrol,Automatic,First,15.5 kmpl,1595 CC,122 bhp,5,17.25,,,
Mercedes-Benz,hatchback,6,35437,Diesel,Automatic,First,20.0 kmpl,2143 CC,136 bhp,5,18.58,,,
Mercedes-Benz,hatchback,8,36000,Diesel,Automatic,First,15.0 kmpl,2147 CC,107.3 bhp,5,16.25,,,
Mercedes-Benz,hatchback,9,29000,Petrol,Automatic,First,14.8 kmpl,1595 CC,120.7 bhp,5,11.25,,,
Mercedes-Benz,hatchback,8,37245,Petrol,Automatic,First,14.8 kmpl,1595 CC,120.7 bhp,5,11.96,,,
Mercedes-Benz,hatchback,8,41380,Petrol,Automatic,Second,14.8 kmpl,1595 CC,120.7 bhp,5,11.77,,,
Mercedes-Benz,hatchback,8,42070,Petrol,Automatic,First,14.8 kmpl,1595 CC,120.7 bhp,5,11.57,,,
Mercedes-Benz,hatchback,9,28000,Petrol,Automatic,First,14.8 kmpl,1595 CC,120.7 bhp,5,11.56,,,
Mercedes-Benz,hatchback,9,30000,Petrol,Automatic,Second,14.8 kmpl,1595 CC,120.7 bhp,2,11,,,
Mercedes-Benz,hatchback,9,32000,Petrol,Automatic,First,14.8 kmpl,1595 CC,120.7 bhp,5,11,,,
Mercedes-Benz,hatchback,8,53753,Diesel,Automatic,Second,15.0 kmpl,2143 CC,107.3 bhp,5,16.75,,,
Mercedes-Benz,hatchback,5,43812,Diesel,Automatic,First,15.0 kmpl,2143 CC,107.3 bhp,5,20.28,,,
Mercedes-Benz,hatchback,5,48161,Diesel,Automatic,First,15.0 kmpl,2143 CC,107.3 bhp,5,20.87,,,
Mercedes-Benz,hatchback,6,36610,Diesel,Automatic,First,15.0 kmpl,2143 CC,107.3 bhp,5,19.9,,,
Mercedes-Benz,sedan,3,15369,Diesel,Automatic,First,18.0 kmpl,1950 CC,194 bhp,5,35.67,,,
Mercedes-Benz,sedan,4,8682,Diesel,Automatic,First,18.0 kmpl,1950 CC,194 bhp,5,39.5,,,
Mercedes-Benz,sedan,3,4000,Diesel,Automatic,First,18.0 kmpl,1950 CC,194 bhp,5,35,,,
Mercedes-Benz,sedan,5,13689,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,28.25,,,
Mercedes-Benz,sedan,5,20969,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,27.87,,,
Mercedes-Benz,sedan,3,29836,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,25.75,,,
Mercedes-Benz,sedan,3,13414,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,30.77,,,
Mercedes-Benz,sedan,6,32345,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,7,24.51,,,
Mercedes-Benz,sedan,3,20483,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,30.3,,,
Mercedes-Benz,sedan,5,39000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,27,,,
Mercedes-Benz,sedan,5,23106,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,27.43,,,
Mercedes-Benz,sedan,6,40000,Petrol,Automatic,First,15.04 kmpl,1991 CC,183 bhp,5,24.5,,,
Mercedes-Benz,sedan,7,13500,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,25.51,,,
Mercedes-Benz,sedan,3,15976,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,36.76,,,
Mercedes-Benz,sedan,6,25000,Petrol,Automatic,First,15.04 kmpl,1991 CC,183 bhp,5,26,,,
Mercedes-Benz,sedan,5,24733,Petrol,Automatic,First,15.04 kmpl,1991 CC,183 bhp,5,27.15,,,
Mercedes-Benz,sedan,12,29000,Diesel,Automatic,First,9.9 kmpl,3498 CC,271.72 bhp,5,32,,,
Mercedes-Benz,sedan,18,85000,Petrol,Automatic,Second,10.5 kmpl,1796 CC,157.7 bhp,5,5.5,,,
Mercedes-Benz,sedan,11,34000,Petrol,Automatic,Second,10.5 kmpl,1796 CC,157.7 bhp,5,19,,,
Mercedes-Benz,sedan,8,40000,Petrol,Automatic,First,10.5 kmpl,1796 CC,157.7 bhp,5,24,,,
Mercedes-Benz,sedan,6,35939,Petrol,Manual,First,12.3 kmpl,1796 CC,185 bhp,5,30.42,,,
Mercedes-Benz,sedan,11,25000,Petrol,Automatic,Second,12.3 kmpl,1796 CC,185 bhp,5,22,,,
Mercedes-Benz,sedan,9,70000,Diesel,Automatic,First,10.0 kmpl,2148 CC,170 bhp,5,15.8,,,
Mercedes-Benz,sedan,9,34700,Diesel,Automatic,First,10.0 kmpl,2148 CC,170 bhp,5,24.5,,,
Mercedes-Benz,sedan,9,45200,Diesel,Automatic,First,10.0 kmpl,2148 CC,170 bhp,5,23,,,
Mercedes-Benz,sedan,9,58000,Diesel,Automatic,First,10.0 kmpl,2148 CC,170 bhp,5,15.75,,,
Mercedes-Benz,sedan,9,60000,Diesel,Automatic,First,10.0 kmpl,2148 CC,170 bhp,5,27,,,
Mercedes-Benz,sedan,12,50645,Petrol,Automatic,Second,10.93 kmpl,2497 CC,204 bhp,5,10.75,,,
Mercedes-Benz,sedan,12,83000,Petrol,Automatic,First,10.93 kmpl,2497 CC,204 bhp,5,16.5,,,
Mercedes-Benz,sedan,11,87073,Petrol,Automatic,First,10.93 kmpl,2497 CC,204 bhp,7,17.23,,,
Mercedes-Benz,sedan,11,61000,Petrol,Automatic,First,12.3 kmpl,1796 CC,185 bhp,5,12.5,,,
Mercedes-Benz,sedan,8,59364,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,26.5,,,
Mercedes-Benz,sedan,11,70000,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,13,,,
Mercedes-Benz,sedan,8,34233,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,22.5,,,
Mercedes-Benz,sedan,12,93000,Diesel,Automatic,Second,14.21 kmpl,2143 CC,203 bhp,7,17.5,,,
Mercedes-Benz,sedan,12,130923,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,12.5,,,
Mercedes-Benz,sedan,8,30000,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,26,,,
Mercedes-Benz,sedan,9,48000,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,22,,,
Mercedes-Benz,sedan,11,67612,Diesel,Automatic,Second,14.21 kmpl,2143 CC,203 bhp,5,11.5,,,
Mercedes-Benz,sedan,11,55000,Diesel,Automatic,Second,14.21 kmpl,2143 CC,203 bhp,5,16,,,
Mercedes-Benz,sedan,11,47000,Diesel,Automatic,Second,14.21 kmpl,2143 CC,203 bhp,5,13.9,,,
Mercedes-Benz,sedan,6,38730,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,29.98,,,
Mercedes-Benz,sedan,9,29000,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,29,,,
Mercedes-Benz,sedan,8,53000,Diesel,Automatic,Second,14.21 kmpl,2143 CC,203 bhp,5,29,,,
Mercedes-Benz,sedan,6,45000,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,34,,,
Mercedes-Benz,sedan,8,100000,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,25,,,
Mercedes-Benz,sedan,11,43800,Diesel,Automatic,Second,14.21 kmpl,2143 CC,203 bhp,7,16.75,,,
Mercedes-Benz,sedan,8,42000,Diesel,Automatic,First,14.21 kmpl,2143 CC,203 bhp,5,24.95,,,
Mercedes-Benz,sedan,11,92239,Diesel,Automatic,Second,11.5 kmpl,2987 CC,210 bhp,5,10.6,,,
Mercedes-Benz,sedan,12,73000,Petrol,Automatic,First,10.93 kmpl,3498 CC,272 bhp,5,10.4,,,
Mercedes-Benz,sedan,13,68001,Petrol,Automatic,Second,10.93 kmpl,3498 CC,272 bhp,5,11.75,,,
Mercedes-Benz,sedan,13,43600,Petrol,Automatic,First,10.93 kmpl,3498 CC,272 bhp,5,10.24,,,
Mercedes-Benz,sedan,8,72000,Petrol,Automatic,First,12.0 kmpl,1991 CC,184 bhp,5,17.25,,,
Mercedes-Benz,sedan,5,34000,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,5,36,,,
Mercedes-Benz,sedan,5,36884,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,5,32.25,,,
Mercedes-Benz,sedan,8,52000,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,5,24.5,,,
Mercedes-Benz,sedan,6,43252,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,7,34.18,,,
Mercedes-Benz,sedan,6,65405,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,5,32.73,,,
Mercedes-Benz,sedan,6,41082,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,2,38.76,,,
Mercedes-Benz,sedan,6,21000,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,5,36,,,
Mercedes-Benz,sedan,5,33900,Diesel,Automatic,First,15.0 kmpl,2143 CC,204 bhp,5,37,,,
Mercedes-Benz,sedan,5,43368,Diesel,Automatic,First,15.0 kmpl,2143 CC,204 bhp,5,31.94,,,
Mercedes-Benz,sedan,6,39500,Diesel,Automatic,First,15.0 kmpl,2143 CC,204 bhp,5,29.5,,,
Mercedes-Benz,sedan,5,43477,Diesel,Automatic,First,15.0 kmpl,2143 CC,204 bhp,5,38.15,,,
Mercedes-Benz,sedan,4,41467,Diesel,Automatic,First,15.0 kmpl,2143 CC,204 bhp,5,37.98,,,
Mercedes-Benz,sedan,5,15000,Diesel,Automatic,First,13.0 kmpl,2987 CC,265 bhp,5,69.5,,,
Mercedes-Benz,sedan,4,21603,Diesel,Automatic,First,13.0 kmpl,2987 CC,265 bhp,5,70.15,,,
Mercedes-Benz,sedan,7,41493,Diesel,Automatic,First,13.0 kmpl,2987 CC,265 bhp,5,42,,,
Mercedes-Benz,sedan,21,121000,Diesel,Manual,First,15.0 kmpl,2148 CC,170 bhp,5,5,,,
Mercedes-Benz,sedan,11,78000,Diesel,Manual,Second,15.0 kmpl,2148 CC,170 bhp,5,14.5,,,
Mercedes-Benz,sedan,10,100000,Petrol,Automatic,First,10.0 kmpl,2496 CC,157.7 bhp,5,11.5,,,
Mercedes-Benz,sedan,13,28888,Petrol,Automatic,First,10.0 kmpl,2496 CC,157.7 bhp,5,7.56,,,
Mercedes-Benz,sedan,14,77000,Petrol,Automatic,Second,10.0 kmpl,2496 CC,157.7 bhp,5,6.5,,,
Mercedes-Benz,sedan,24,55300,Diesel,Automatic,First,10.0 kmpl,1796 CC,157.7 bhp,5,3.9,,,
Mercedes-Benz,sedan,13,80464,Diesel,Automatic,Second,11.0 kmpl,2987 CC,198.5 bhp,5,9.29,,,
Mercedes-Benz,sedan,15,75000,Diesel,Automatic,First,11.0 kmpl,2987 CC,198.5 bhp,5,11,,,
Mercedes-Benz,sedan,14,68333,Diesel,Automatic,Second,11.0 kmpl,2987 CC,198.5 bhp,5,8.5,,,
Mercedes-Benz,sedan,13,85000,Diesel,Automatic,First,11.0 kmpl,2987 CC,198.5 bhp,5,9.99,,,
Mercedes-Benz,sedan,13,100000,Diesel,Automatic,First,11.0 kmpl,2987 CC,198.5 bhp,5,11.5,,,
Mercedes-Benz,sedan,16,76662,Diesel,Automatic,First,11.0 kmpl,2987 CC,198.5 bhp,5,10.99,,,
Mercedes-Benz,sedan,17,131000,Diesel,Automatic,First,11.0 kmpl,2987 CC,198.5 bhp,5,10,,,
Mercedes-Benz,sedan,15,70000,Diesel,Automatic,First,11.0 kmpl,2987 CC,198.5 bhp,5,11,,,
Mercedes-Benz,sedan,14,62000,Petrol,Automatic,First,9.5 kmpl,2997 CC,231.1 bhp,5,7,,,
Mercedes-Benz,sedan,9,50319,Petrol,Automatic,First,12.0 kmpl,1991 CC,181.03 bhp,5,21.95,,,
Mercedes-Benz,sedan,4,26405,Petrol,Automatic,First,12.6 kmpl,1950 CC,191.34 bhp,5,51.43,,,
Mercedes-Benz,sedan,4,20446,Petrol,Automatic,First,12.6 kmpl,1950 CC,191.34 bhp,5,51.35,,,
Mercedes-Benz,sedan,9,85000,Diesel,Automatic,First,16.1 kmpl,1950 CC,194 bhp,5,21,,,
Mercedes-Benz,sedan,4,11000,Diesel,Automatic,First,16.1 kmpl,1950 CC,194 bhp,5,56.5,,,
Mercedes-Benz,sedan,3,9312,Diesel,Automatic,First,18.0 kmpl,2987 CC,258 bhp,5,78.8,,,
Mercedes-Benz,sedan,8,37382,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5,32,,,
Mercedes-Benz,sedan,7,42076,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5,21.8,,,
Mercedes-Benz,sedan,8,40000,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5,24,,,
Mercedes-Benz,sedan,8,46000,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5,23.25,,,
Mercedes-Benz,sedan,7,41057,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5,24.63,,,
Mercedes-Benz,sedan,7,59630,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5,23.41,,,
Mercedes-Benz,sedan,6,39753,Diesel,Automatic,First,13.0 kmpl,2143 CC,201.1 bhp,5,35.28,,,
Mercedes-Benz,sedan,6,46936,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,5,29.6,,,
Mercedes-Benz,sedan,8,81000,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,5,22.75,,,
Mercedes-Benz,sedan,7,73187,Diesel,Automatic,First,13.0 kmpl,2143 CC,204 bhp,5,30.72,,,
Mercedes-Benz,sedan,17,54000,Diesel,Automatic,First,11.0 kmpl,2987 CC,198.5 bhp,5,10,,,
Mercedes-Benz,sedan,17,102000,Diesel,Automatic,Second,11.0 kmpl,2987 CC,198.5 bhp,5,4.65,,,
Mercedes-Benz,sedan,8,68000,Diesel,Automatic,First,13.0 kmpl,2987 CC,261.5 bhp,5,27.5,,,
Mercedes-Benz,sedan,7,7501,Petrol,Automatic,First,10.0 kmpl,2996 CC,333 bhp,5,48,,,
Mercedes-Benz,sedan,4,56652,Diesel,Automatic,First,13.0 kmpl,2987 CC,258 bhp,5,50.29,,,
Mercedes-Benz,sedan,8,28000,Diesel,Automatic,First,13.0 kmpl,2987 CC,258 bhp,7,31.75,,,
Mercedes-Benz,suv,7,38000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,20,,,
Mercedes-Benz,suv,8,52000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,19.5,,,
Mercedes-Benz,suv,8,30000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,26,,,
Mercedes-Benz,suv,6,43022,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,24.85,,,
Mercedes-Benz,suv,7,48000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,20.26,,,
Mercedes-Benz,suv,5,50000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,25,,,
Mercedes-Benz,suv,5,72524,Diesel,Automatic,Second,17.9 kmpl,2143 CC,136 bhp,5,18.06,,,
Mercedes-Benz,suv,7,54000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,17.55,,,
Mercedes-Benz,suv,7,27000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,23,,,
Mercedes-Benz,suv,7,35000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,4,20.99,,,
Mercedes-Benz,suv,5,16500,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,34,,,
Mercedes-Benz,suv,6,60000,Diesel,Automatic,Second,17.9 kmpl,2143 CC,136 bhp,5,17.55,,,
Mercedes-Benz,suv,5,35000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,23.5,,,
Mercedes-Benz,suv,4,10000,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,28.9,,,
Mercedes-Benz,suv,6,26212,Diesel,Automatic,First,17.9 kmpl,2143 CC,136 bhp,5,24.46,,,
Mercedes-Benz,suv,4,17773,Petrol,Automatic,First,13.7 kmpl,1991 CC,183 bhp,5,26.76,,,
Mercedes-Benz,suv,6,23000,Petrol,Automatic,First,13.7 kmpl,1991 CC,183 bhp,7,25,,,
Mercedes-Benz,suv,6,28000,Petrol,Automatic,First,13.7 kmpl,1991 CC,183 bhp,5,26,,,
Mercedes-Benz,suv,6,44414,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,5,42.5,,,
Mercedes-Benz,suv,5,50794,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,5,43.3,,,
Mercedes-Benz,suv,5,25000,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,5,45,,,
Mercedes-Benz,suv,4,10003,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,5,48.5,,,
Mercedes-Benz,suv,3,29311,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,5,50.97,,,
Mercedes-Benz,suv,5,24000,Diesel,Automatic,First,17.9 kmpl,2143 CC,170 bhp,4,46.95,,,
Mercedes-Benz,suv,5,26192,Diesel,Automatic,First,17.9 kmpl,2143 CC,168 bhp,5,40.47,,,
Mercedes-Benz,suv,4,22397,Petrol,Automatic,First,11.5 kmpl,2996 CC,367 bhp,5,70.99,,,
Mercedes-Benz,suv,12,85001,Diesel,Automatic,Second,12.0 kmpl,2987 CC,224 bhp,5,28,,,
Mercedes-Benz,suv,8,52000,Diesel,Automatic,First,12.0 kmpl,2987 CC,224 bhp,5,49,,,
Mercedes-Benz,suv,9,46000,Diesel,Automatic,First,12.0 kmpl,2987 CC,224 bhp,5,36,,,
Mercedes-Benz,suv,8,79000,Diesel,Automatic,First,12.0 kmpl,2987 CC,224 bhp,5,41,,,
Mercedes-Benz,suv,9,100000,Diesel,Automatic,First,12.0 kmpl,2987 CC,224 bhp,5,32,,,
Mercedes-Benz,suv,7,55000,Diesel,Automatic,First,12.0 kmpl,2987 CC,224 bhp,5,52,,,
Mercedes-Benz,suv,7,48600,Diesel,Automatic,First,12.0 kmpl,2987 CC,224 bhp,5,48.5,,,
Mercedes-Benz,suv,8,85000,Diesel,Automatic,First,11.3 kmpl,2987 CC,254.8 bhp,5,38.75,,,
Mercedes-Benz,suv,6,16000,Diesel,Automatic,First,11.3 kmpl,2987 CC,254.8 bhp,5,56,,,
Mercedes-Benz,suv,7,45000,Diesel,Automatic,First,11.3 kmpl,2987 CC,254.8 bhp,5,56,,,
Mercedes-Benz,suv,9,100000,Diesel,Automatic,Second,11.3 kmpl,2987 CC,254.8 bhp,5,38,,,
Mercedes-Benz,suv,5,29000,Diesel,Automatic,First,17.9 kmpl,2143 CC,201.15 bhp,5,57,,,
Mercedes-Benz,suv,6,21000,Diesel,Automatic,First,17.9 kmpl,2143 CC,201.15 bhp,5,56,,,
Mercedes-Benz,suv,5,25601,Diesel,Automatic,First,17.9 kmpl,2143 CC,201.15 bhp,5,56.73,,,
Mercedes-Benz,suv,6,50000,Diesel,Automatic,First,17.9 kmpl,2143 CC,201.15 bhp,5,49,,,
Mercedes-Benz,suv,5,29819,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5,61.29,,,
Mercedes-Benz,suv,4,40129,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5,70.8,,,
Mercedes-Benz,suv,5,33552,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5,64.87,,,
Mercedes-Benz,suv,4,30706,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5,59.29,,,
Mercedes-Benz,suv,5,19863,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,7,64.95,,,
Mercedes-Benz,suv,4,29277,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5,59.65,,,
Mercedes-Benz,suv,6,29000,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5,65,,,
Mercedes-Benz,suv,6,28541,Diesel,Automatic,First,11.57 kmpl,2987 CC,254.79 bhp,5,60.75,,,
Mercedes-Benz,suv,5,129000,Diesel,Automatic,First,11.0 kmpl,2987 CC,258 bhp,5,56,,,
Mercedes-Benz,suv,4,6000,Diesel,Automatic,First,11.0 kmpl,2987 CC,258 bhp,5,79,,,
Mercedes-Benz,suv,6,52000,Diesel,Automatic,First,15.26 kmpl,2143 CC,203.2 bhp,5,35,,,
Mercedes-Benz,suv,6,23218,Diesel,Automatic,First,15.26 kmpl,2143 CC,203.2 bhp,5,45.61,,,
Mercedes-Benz,suv,7,58589,Diesel,Automatic,First,15.26 kmpl,2143 CC,203.2 bhp,7,27.75,,,
Mercedes-Benz,suv,8,50000,Diesel,Automatic,First,15.26 kmpl,2143 CC,203.2 bhp,5,45,,,
Mercedes-Benz,suv,8,66000,Diesel,Automatic,First,15.26 kmpl,2143 CC,203.2 bhp,5,30,,,
Mercedes-Benz,suv,10,52000,Diesel,Automatic,First,15.26 kmpl,2143 CC,203.2 bhp,5,29.95,,,
Mercedes-Benz,suv,13,66000,Diesel,Automatic,Second,8.7 kmpl,2987 CC,224.34 bhp,5,10.75,,,
Mercedes-Benz,suv,13,53000,Diesel,Automatic,First,8.7 kmpl,2987 CC,224.34 bhp,5,13.75,,,
Mercedes-Benz,suv,13,102002,Diesel,Automatic,First,8.7 kmpl,2987 CC,224.34 bhp,5,10.75,,,
Mercedes-Benz,suv,8,120000,Diesel,Automatic,First,18.0 kmpl,2987 CC,165 bhp,5,30,,,
Mercedes-Benz,suv,8,33000,Diesel,Automatic,Second,18.0 kmpl,2987 CC,165 bhp,5,43,,,
Mercedes-Benz,suv,7,69000,Diesel,Automatic,First,18.0 kmpl,2987 CC,165 bhp,5,38,,,
Mercedes-Benz,suv,6,22769,Diesel,Automatic,First,18.0 kmpl,2987 CC,165 bhp,5,49.22,,,
Mercedes-Benz,suv,10,63000,Diesel,Automatic,First,18.0 kmpl,2987 CC,165 bhp,5,26,,,
Mercedes-Benz,suv,6,27833,Diesel,Automatic,First,18.0 kmpl,2987 CC,165 bhp,5,49.24,,,
Mercedes-Benz,suv,7,20000,Diesel,Automatic,First,18.0 kmpl,2987 CC,165 bhp,5,47.35,,,
Mercedes-Benz,suv,10,66000,Diesel,Automatic,First,18.0 kmpl,2987 CC,165 bhp,5,23,,,
Mercedes-Benz,suv,9,85000,Diesel,Automatic,First,11.74 kmpl,2987 CC,254.8 bhp,5,28,,,
Mercedes-Benz,suv,10,51000,Diesel,Automatic,First,11.74 kmpl,2987 CC,254.8 bhp,5,22.25,,,
Mercedes-Benz,suv,10,83000,Diesel,Automatic,First,11.74 kmpl,2987 CC,254.8 bhp,7,36,,,
Mercedes-Benz,suv,10,63888,Diesel,Automatic,First,14.0 kmpl,2987 CC,224 bhp,5,22.58,,,
Mercedes-Benz,suv,11,100000,Diesel,Automatic,First,14.0 kmpl,2987 CC,224 bhp,5,14.41,,,
Mercedes-Benz,suv,11,54000,Diesel,Automatic,First,14.0 kmpl,2987 CC,224 bhp,5,21.99,,,
Mercedes-Benz,sedan,11,65000,Diesel,Manual,Second,15.8 kmpl,2148 CC,170 bhp,5,10,,,
Mercedes-Benz,sedan,9,79000,Diesel,Manual,Second,15.8 kmpl,2148 CC,170 bhp,5,15.5,,,
Mercedes-Benz,sedan,9,51000,Diesel,Manual,First,15.8 kmpl,2148 CC,170 bhp,7,18.5,,,
Mercedes-Benz,sedan,13,28352,Petrol,Automatic,First,11.7 kmpl,1796 CC,178 bhp,5,9.35,,,
Mercedes-Benz,sedan,12,65000,Petrol,Manual,Second,11.7 kmpl,1796 CC,178 bhp,5,11.75,,,
Mercedes-Benz,sedan,11,62148,Petrol,Manual,First,11.7 kmpl,1796 CC,178 bhp,2,8.8,,,
Mercedes-Benz,sedan,8,25000,Diesel,Manual,First,15.8 kmpl,2148 CC,170 bhp,5,26,,,
